70013,2013,6.169,6.405,5.934,70013,2013,731,70013,2013,16.0,2.2,0.0,0.0,141.0,19.3,176.0,24.1,134.0,18.3,42.0,5.7,255.0,34.9,,,,,,,,70013,2013,1.0,0.5,3.1,92.9,0.0,55.5,44.5,,,,,,,,70013,2013,85,99,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2013,Amesbury Middle,0,Middle,Amesbury,42.849006,-70.928864,70013,2013,70000
70013,2014,5.75,5.996,5.503,70013,2014,738,70013,2014,20.0,2.7,6.0,0.8,133.0,18.0,198.0,26.8,148.0,20.1,50.0,6.8,281.0,38.1,,,,,,,,70013,2014,1.8,0.9,4.1,89.8,0.0,54.5,45.5,,,,,,,,70013,2014,25,31,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2014,Amesbury Middle,0,Middle,Amesbury,42.849,-70.9289,70013,2014,70000
70013,2004,4.643,,4.643,70013,2004,868,70013,2004,13.0,1.5,4.0,0.5,131.0,15.1,147.0,16.9,,,,,,,,,,,,,,70013,2004,1.5,0.7,2.3,94.7,0.8,49.2,50.8,,,,,,,,70013,2004,70,90,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,70013,2004,Amesbury Middle,0,Middle,Amesbury,42.849363,-70.931366,70013,2004,7
90305,2002,6.183,,6.183,90305,2002,792,90305,2002,34.0,4.3,0.0,0.0,0.0,0.0,24.0,3.0,,,,,,,,,,,,,,90305,2002,0.8,6.1,1.4,91.8,0.0,53.7,46.3,,,,,,,,,,,,,,90305,2002,Doherty Middle,0,Middle,Andover,42.654841,-71.136501,90305,2002,9
90305,2003,6.322,,6.322,90305,2003,578,90305,2003,20.0,3.5,1.0,0.2,0.0,0.0,18.0,3.1,,,,,,,,,,,,,,90305,2003,0.9,2.9,1.9,94.1,0.2,54.3,45.7,,,,,,,,,,,,,,90305,2003,Doherty Middle,0,Middle,Andover,42.654841,-71.136501,90305,2003,9
90305,2008,7.593,7.852,7.333,90305,2008,556,90305,2008,29.0,5.2,3.0,0.5,105.0,18.9,25.0,4.5,23.0,4.1,2.0,0.4,,,,,,,,,,90305,2008,1.1,8.5,2.5,86.2,0.0,54.0,46.0,,,,,,,,90305,2008,36,42,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2008,Doherty Middle,0,Middle,Andover,42.65409,-71.13593,90305,2008,90000
90305,2009,7.126,7.586,6.667,90305,2009,564,90305,2009,33.0,5.9,5.0,0.9,110.0,19.5,29.0,5.1,29.0,5.1,0.0,0.0,,,,,,,,,,90305,2009,0.7,6.9,2.8,87.8,0.0,53.0,47.0,,,,,,,,90305,2009,2,3,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2009,Doherty Middle,0,Middle,Andover,42.6537,-71.1357,90305,2009,90000
90305,2010,7.539,8.023,7.054,90305,2010,549,90305,2010,24.0,4.4,3.0,0.5,104.0,18.9,28.0,5.1,23.0,4.2,5.0,0.9,,,,,,,,,,90305,2010,1.5,7.3,2.0,87.1,0.0,50.8,49.2,,,,,,,,90305,2010,13,14,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2010,Doherty Middle,0,Middle,Andover,42.653665,-71.135697,90305,2010,90000
90305,2011,8.036,8.075,7.996,90305,2011,563,90305,2011,28.0,5.0,3.0,0.5,96.0,17.1,34.0,6.0,26.0,4.6,8.0,1.4,,,,,,,,,,90305,2011,1.4,7.1,2.3,86.9,0.0,49.2,50.8,,,,,,,,90305,2011,27,34,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2011,Doherty Middle,0,Middle,Andover,42.653385,-71.136455,90305,2011,90000
90305,2013,7.863,8.393,7.333,90305,2013,562,90305,2013,41.0,7.3,4.0,0.7,95.0,16.9,31.0,5.5,29.0,5.2,2.0,0.4,118.0,21.0,,,,,,,,90305,2013,1.1,8.4,3.0,84.9,0.0,48.6,51.4,,,,,,,,90305,2013,30,52,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2013,Doherty Middle,0,Middle,Andover,42.65433,-71.135061,90305,2013,90000
90305,2014,7.188,7.526,6.849,90305,2014,569,90305,2014,40.0,7.0,7.0,1.2,113.0,19.9,45.0,7.9,41.0,7.2,4.0,0.7,139.0,24.4,,,,,,,,90305,2014,1.6,7.6,4.2,83.7,0.0,50.3,49.7,,,,,,,,90305,2014,26,41,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2014,Doherty Middle,0,Middle,Andover,42.6543,-71.1347,90305,2014,90000
90305,2004,7.105,,7.105,90305,2004,555,90305,2004,15.0,2.7,3.0,0.5,67.0,12.1,14.0,2.5,,,,,,,,,,,,,,90305,2004,1.1,3.1,1.4,94.1,0.4,54.2,45.8,,,,,,,,90305,2004,6,0,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90305,2004,Doherty Middle,0,Middle,Andover,42.654841,-71.136501,90305,2004,9
90310,2002,6.35,,6.35,90310,2002,716,90310,2002,77.0,10.8,3.0,0.4,0.0,0.0,21.0,2.9,,,,,,,,,,,,,,90310,2002,0.8,7.4,3.4,88.4,0.0,52.0,48.0,,,,,,,,,,,,,,90310,2002,Andover West Middle,0,Middle,Andover,42.659404,-71.151226,90310,2002,9
90310,2005,6.933,,6.933,90310,2005,487,90310,2005,44.0,9.0,2.0,0.4,75.0,15.4,9.0,1.8,,,,,,,,,,,,,,90310,2005,1.0,9.7,1.4,87.9,0.0,48.3,51.7,,,,,,,,90310,2005,7,95,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2005,Andover West Middle,0,Middle,Andover,42.65991,-71.1543,90310,2005,9
90310,2007,7.623,8.047,7.199,90310,2007,508,90310,2007,30.0,5.9,0.0,0.0,78.0,15.4,18.0,3.5,10.0,2.0,8.0,1.6,,,,,,,,,,90310,2007,1.2,8.7,3.1,84.1,0.0,51.4,48.6,,,,,,,,90310,2007,17,66,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2007,Andover West Middle,0,Middle,Andover,42.65858,-71.15211,90310,2007,90000
90310,2008,7.554,8.087,7.022,90310,2008,522,90310,2008,41.0,7.9,2.0,0.4,78.0,14.9,21.0,4.0,15.0,2.9,6.0,1.1,,,,,,,,,,90310,2008,0.6,9.2,4.0,83.3,0.0,51.5,48.5,,,,,,,,90310,2008,19,27,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2008,Andover West Middle,0,Middle,Andover,42.65858,-71.15211,90310,2008,90000
90310,2009,7.691,8.343,7.039,90310,2009,540,90310,2009,44.0,8.1,4.0,0.7,74.0,13.7,28.0,5.2,21.0,3.9,7.0,1.3,,,,,,,,,,90310,2009,0.6,10.6,3.3,82.8,0.2,51.3,48.7,,,,,,,,90310,2009,6,9,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2009,Andover West Middle,0,Middle,Andover,42.6527,-71.1529,90310,2009,90000
90310,2010,7.718,8.049,7.386,90310,2010,529,90310,2010,49.0,9.3,6.0,1.1,81.0,15.3,21.0,4.0,15.0,2.8,6.0,1.1,,,,,,,,,,90310,2010,0.9,11.2,2.6,81.9,0.6,51.2,48.8,,,,,,,,90310,2010,4,4,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2010,Andover West Middle,0,Middle,Andover,42.65273,-71.152883,90310,2010,90000
90310,2011,7.976,8.418,7.533,90310,2011,543,90310,2011,52.0,9.6,7.0,1.3,74.0,13.6,28.0,5.2,19.0,3.5,9.0,1.7,,,,,,,,,,90310,2011,1.5,12.7,3.1,79.4,0.6,52.5,47.5,,,,,,,,90310,2011,12,12,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2011,Andover West Middle,0,Middle,Andover,42.659813,-71.152976,90310,2011,90000
90310,2013,7.496,7.813,7.178,90310,2013,563,90310,2013,50.0,8.9,7.0,1.2,95.0,16.9,32.0,5.7,23.0,4.1,9.0,1.6,123.0,21.8,,,,,,,,90310,2013,1.8,11.9,3.7,80.3,0.0,52.9,47.1,,,,,,,,90310,2013,28,53,"Non-Drug, Non-Violent or Non-Criminal Related Offense",In-school suspension,90310,2013,Andover West Middle,0,Middle,Andover,42.65273,-71.152881,90310,2013,90000
